20_4_4_3.0_4.0
21.116802406311034;19.67970163345337;18.93024820327759;18.520178718566896;18.452477645874023;18.422449645996092;18.401840438842772;18.36044490814209;18.34489944458008;18.314576206207274;18.29960647583008;18.26688425064087;18.055773181915285;18.03696514129639;18.01978837966919;17.998869209289552;17.983515701293946;17.712525367736816;17.703793048858643;17.68556074142456;17.68210620880127;17.672606201171874;17.6638738822937;17.650919342041014;17.644133625030516;17.639911403656004;17.627847900390623;17.623625679016115;17.62017114639282;17.602130794525145;17.58239053726196;17.58239053726196;17.57394609451294;17.566269340515138;17.54909257888794;17.534314785003662;17.534314785003662;17.521360244750976;17.50433427810669;17.50433427810669;17.50433427810669;17.50433427810669;17.495601959228516;17.495601959228516;17.490324172973633;17.479768600463867;17.475546379089355;17.475546379089355;17.475546379089355;17.475546379089355;17.463482875823974;17.463482875823974;17.463482875823974;17.463482875823974;17.44991144180298;17.44991144180298;17.44991144180298;17.44991144180298;17.44991144180298;17.437847938537598;17.422329902648926;17.422329902648926;17.422329902648926;17.417052116394043;17.417052116394043;17.417052116394043;17.417052116394043;17.417052116394043;17.410266399383545;17.404988613128662;17.404988613128662;17.404988613128662;17.404988613128662;17.404988613128662;17.398202896118164;17.39052614212036;17.39052614212036;17.39052614212036;17.39052614212036;17.39052614212036;17.38630392074585;17.38630392074585;17.37951820373535;17.37951820373535;17.37424041748047;17.37424041748047;17.368962631225585;17.368962631225585;17.363684844970702;17.363684844970702;17.356899127960205;17.356899127960205;17.350113410949707;17.350113410949707;17.350113410949707;17.350113410949707;17.350113410949707;17.350113410949707;17.350113410949707;17.344835624694824;17.344835624694824;17.33955783843994;17.33955783843994;16.994994201660155;16.994994201660155;16.994994201660155;16.994994201660155;16.994994201660155;16.989716415405272;16.989716415405272;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.982930698394775;16.97765291213989;16.970867195129394;16.970867195129394;16.96664497375488;16.96664497375488;16.96664497375488;16.96664497375488;16.96664497375488;16.96664497375488;16.96242275238037;16.96242275238037;16.96242275238037;16.96242275238037;16.96242275238037;16.957144966125487;16.957144966125487;16.957144966125487;16.957144966125487;16.95035924911499;16.95035924911499;16.94357353210449;16.936787815093993;16.936787815093993;16.936787815093993;16.936787815093993;16.936787815093993;16.936787815093993;16.930002098083495;16.930002098083495;16.923216381072997;16.923216381072997;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;16.918994159698485;1.0821315622329712;1.0200311636924744;0.9722649312019348;0.9688103866577148;0.9490225100517273;0.9422367978096008;0.9322367978096008;0.9322367978096008;0.9287822532653809;0.9287822532653809;0.9287822532653809;0.9287822532653809;0.9287822532653809;0.9253277087211609;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;0.9189943766593933;
61.47891490936279;71.62825794219971;61.14072555541992;54.081888313293454;61.93611831665039;50.950131301879885;49.15129665374756;50.63082111358643;54.285740013122556;49.19019660949707;47.42518508911133;46.157068405151364;48.97867206573486;49.47896179199219;43.57959201812744;47.76983283996582;41.60902893066406;44.29423473358154;43.7175715637207;42.82585430145264;46.55612537384033;45.049946250915525;44.543327960968014;42.39998783111572;38.42110256195068;43.66700004577637;44.289768104553225;44.542512855529786;43.927961769104;43.916113777160646;44.140151557922366;44.31385555267334;41.455970764160156;44.59876194000244;41.272714347839354;44.52083953857422;44.78506488800049;44.43173343658447;44.24442855834961;40.740079383850095;44.093163108825685;44.3170392036438;44.52100727081299;44.234400024414064;44.69864139556885;44.22792858123779;43.18654312133789;41.222733421325685;44.01436279296875;41.083662300109864;43.46660167694092;43.885714302062986;44.41092399597168;46.55186229705811;44.298583335876465;44.18203510284424;45.49024299621582;44.51279846191406;46.03165477752685;44.32127056121826;46.14228271484375;44.51738090515137;44.706818199157716;44.318499908447265;46.84483783721924;44.81228290557861;44.7005489730835;44.855238075256345;44.2081904220581;46.47286849975586;40.69038093566895;40.692540321350094;44.5933332824707;43.47836261749268;44.258166732788084;43.52466667175293;40.34095233917236;44.71357139587403;41.056936492919924;44.591047554016114;44.8331600189209;44.66703174591064;39.63095157623291;46.06403087615967;46.39410526275635;44.55092426300049;43.43390842437744;44.16318836212158;44.325;44.30266700744629;44.38933326721192;43.32749210357666;43.230301208496094;44.64666664123535;44.71535507202148;41.55740005493164;41.44076473236084;41.63566673278809;44.8201904296875;43.71773666381836;41.10352745056152;44.576174621582034;44.51655876159668;44.61609092712402;45.448578643798825;44.58531623840332;44.705627517700194;46.91306659698486;44.96453197479248;46.94891910552978;46.39360443115234;46.48999992370605;45.13495239257813;46.017924575805665;43.48766597747803;47.17721565246582;46.78114137649536;46.56098407745361;46.79433334350586;46.45608045578003;45.06174999237061;43.80516422271729;46.907883911132814;43.85717803955078;47.36497734069824;46.9848748588562;46.66393070220947;47.26316661834717;47.10825756072998;46.88628135681152;46.46623701095581;46.97074531555176;45.3875;45.38502895355224;47.30763526916504;43.54999931335449;47.446556854248044;46.742873687744144;47.00827270507813;46.534530296325684;46.633047561645505;46.841877136230465;46.72115940093994;46.49171421051025;46.78659645080566;46.69959487915039;46.674804306030275;47.07075984954834;46.980952415466305;46.85778202056885;46.98817771911621;47.067180480957035;46.86600006103516;46.88652893066406;46.540763721466064;46.617023963928226;47.002892570495604;46.759999961853026;47.211078834533694;46.36566663742065;47.12334785461426;47.012666625976564;43.623761863708495;46.89143230438233;47.02476188659668;46.72793640136719;46.95650081634521;46.93405876159668;47.30478782653809;40.57593482971191;43.83234920501709;46.71066661834717;45.735555534362796;47.26885070800781;46.98517139434814;47.141902198791506;46.91543479919434;43.39839199066162;46.948678245544436;47.271555519104005;44.60399997711182;27.350379314422607;18.046267652511595;13.720659589767456;13.370552463531494;13.029820966720582;13.174418363571167;13.258185825347901;11.410312156677247;12.756504201889038;12.799039564132691;12.980494108200073;11.328445539474487;12.725478839874267;12.89414119720459;12.71168879508972;12.5985697555542;11.042236413955688;12.80878189086914;12.788781881332397;14.712448539733886;12.678781881332398;12.725327339172363;12.625327348709106;14.84532732963562;11.458993997573852;12.67532732963562;12.59532732963562;12.71532732963562;12.725327348709106;10.738993997573852;11.158994007110596;12.648993997573852;12.71532735824585;10.978993997573852;11.078993997573853;11.028994007110596;11.578994007110596;12.648993997573852;12.775327348709107;12.768994007110596;12.478993997573852;11.078993997573853;12.488993997573852;12.638993997573852;11.105327339172364;12.558993997573852;12.498993997573853;12.878993997573852;12.778994007110596;12.648993997573852;12.768994007110596;12.668993997573853;12.538994007110595;12.698993997573853;11.208993997573852;11.018993997573853;12.628994016647338;11.598993997573853;11.148993997573852;12.678993997573853;12.548993997573852;11.638993997573852;12.538993997573852;12.618993997573853;12.688994007110596;12.628994007110595;12.608994007110596;12.598994016647339;12.668994007110596;12.698993997573853;12.608994007110596;12.788994007110595;12.548994007110595;12.598993997573853;12.628994007110595;12.658994007110596;12.568994007110597;12.518993997573853;12.598994007110596;11.548993997573852;12.598994026184082;12.578993997573853;12.398993997573852;14.598994016647339;12.788994016647338;14.458994007110595;12.738994007110596;12.648994007110595;12.588993997573853;12.438994007110596;11.328994007110596;12.808993997573852;11.938994007110596;11.218993997573852;12.738993997573852;12.678994007110596;12.748994007110596;12.738994026184082;12.578993997573853;
52.443601303100586;44.38190929412842;35.72861837387085;31.29096363067627;29.153255195617675;27.308499851226806;26.663432235717774;26.723882331848145;25.619685802459717;25.65386125564575;23.28867612838745;24.206410369873048;24.28627452850342;23.378880519866943;22.887525997161866;23.1354248046875;22.78891160964966;23.08560506820679;22.235039386749268;22.245396976470946;22.865513381958007;22.41646728515625;21.933920097351074;21.848453197479248;21.579339580535887;21.578578777313233;21.67877380371094;21.85827417373657;22.302042770385743;22.25951110839844;21.876049976348877;22.005136489868164;20.778986835479735;22.18845827102661;22.02303684234619;22.122883872985838;22.073334732055663;21.626379089355467;22.1610089302063;21.596383228302003;21.55315771102905;21.51272605895996;21.620060119628906;22.596784229278565;22.070372657775877;23.200109119415284;21.971346683502198;21.11330944061279;21.61086103439331;21.917449073791502;21.95365671157837;22.268888854980467;22.73799648284912;22.482532234191893;22.24325252532959;22.465313835144045;22.34117124557495;21.96188669204712;22.753344745635985;22.83104196548462;22.86215881347656;22.161325817108153;22.6642685508728;21.618583507537842;22.31675096511841;22.044836502075196;22.338438205718994;21.26983009338379;21.75153112411499;21.71546573638916;21.102049407958983;21.758722648620605;21.978489360809327;21.196051044464113;21.683515739440917;21.565280208587648;21.348325481414793;21.727805042266844;21.515765647888184;21.832992420196533;21.541172561645507;21.343985824584962;21.056713466644286;21.92852279663086;22.290050201416015;22.07106233596802;21.993530044555666;21.933214626312257;21.863182315826418;22.750286254882813;21.892590675354004;21.4422589302063;21.306215476989745;21.739318943023683;21.266596717834474;21.52704174041748;21.484271926879885;20.96033359527588;21.481730613708496;21.454161682128905;21.056335430145264;22.19174201965332;22.321129817962646;22.136111183166506;21.797033023834228;21.981466178894042;20.951791095733643;21.533578910827636;21.627461509704588;22.340435943603516;22.789388160705567;22.11425874710083;22.823892421722412;22.09396293640137;21.275439414978027;21.879480571746825;22.912017498016358;22.5089951133728;21.580200653076172;21.90852298736572;20.90294153213501;20.811695995330812;22.235533027648927;21.94633800506592;22.096250381469726;22.245599842071535;22.3956427192688;22.03300844192505;22.351928100585937;22.733613548278807;21.979783630371095;22.509087753295898;23.00302848815918;22.093492431640627;22.398132343292236;22.04381311416626;23.115538635253905;22.74103769302368;22.083824977874755;22.71848752975464;22.595838623046873;22.41289068222046;22.507729949951173;22.371326541900636;21.92741521835327;21.582633571624754;21.58062406539917;21.31627725601196;21.689717292785645;21.825772171020507;21.97101640701294;23.099576416015626;22.29644353866577;21.59446825027466;21.71735990524292;21.802791709899903;21.60568521499634;21.96662582397461;22.184070224761964;21.412124271392823;22.977271614074706;22.149966201782227;21.209841957092284;22.33543363571167;22.19921012878418;22.563916187286377;21.65040678024292;22.444728298187258;21.159472484588623;20.64034679412842;21.39100534439087;21.65029941558838;20.797170810699463;22.185937652587892;21.68873327255249;21.88757179260254;22.85978023529053;21.115374755859374;21.431316413879394;22.122102470397948;12.021657037734986;8.41465781211853;6.400617990493775;6.0093209218978885;5.905861606597901;5.635417346954346;5.253887436389923;5.276388096809387;5.192614271640777;5.641332433223725;5.335556652545929;5.400596923828125;5.2871612405776975;5.60975133895874;5.310796847343445;5.0589308619499205;5.070960314273834;5.092729003429413;5.517601518630982;5.644674005508423;5.739812688827515;5.3201078414917;5.282424368858337;5.222051336765289;5.231297516822815;4.998393957614899;5.448481192588806;5.5704221701622005;5.401244113445282;5.064215159416198;4.888980121612549;4.740361578464508;5.306253161430359;5.003383231163025;4.937634584903717;4.9465438580513;5.343334035873413;5.436062119007111;5.830473756790161;5.4039447259902955;5.330856094360351;4.987265961170197;5.175538909435272;5.36385644197464;5.126794421672821;5.542250912189484;5.875829155445099;5.787995645999908;5.369495043754577;5.783662497997284;5.688162362575531;5.544328746795654;5.395828056335449;5.191327624320984;4.9836604380607605;5.022827796936035;4.929160571098327;4.997327527999878;5.169494450092316;5.240994884967804;5.34582846403122;5.456495044231414;5.52832832813263;5.793662495613098;5.836162524223328;5.0666606640815735;5.1648276948928835;5.1454949378967285;4.951160588264465;4.991660559177399;5.179161126613617;5.434994838237762;5.076661059856415;5.207494494915008;5.442994954586029;5.294661104679108;4.990994071960449;5.0761609506607055;4.932660615444183;4.9393269419670105;5.194661228656769;5.4641614389419555;5.644495375156403;5.439828157424927;5.464494993686676;5.463661408424377;5.465661778450012;5.4514953231811525;5.261160888671875;4.999160566329956;5.238994407653808;5.228661274909973;5.0323273229599;5.0351604557037355;5.380161700248718;5.692828977108002;5.738495502471924;5.450828416347504;5.67649516582489;5.509328954219818;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;0.01;0.0;0.01;0.01;0.02;0.01;0.01;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.02;0.02;0.03;0.01;0.02;0.01;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.06;0.06;0.1;0.09;0.04;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.11;0.75;0.83;0.84;0.88;0.95;0.95;0.2;0.05;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.07;0.74;0.8;0.84;0.87;0.89;0.98;1.0;0.22;0.04;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.11;0.75;0.82;0.85;0.89;0.96;0.94;0.77;0.09;0.01;0.01;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.02;0.05;0.07;0.06;0.11;0.14;0.09;0.03;0.01;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.02;0.06;0.05;0.06;0.02;0.03;0.06;0.02;0.02;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.02;0.03;0.03;0.01;0.01;0.0;0.01;0.02;0.01;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;0.01;0.0;0.0;0.0;0.0;0.0;0.01;0.01;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
